Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
United States,33.02230821,33.03416477,33.04602133,33.057881300000005,33.06973786,33.08159442,33.09345098,33.10530753,33.11716751,33.12902406,33.13017359,33.15682603,33.18348187,33.21013431,33.23679016,33.263442600000005,33.34995217,33.43646174,33.57611354,33.66276024,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.92978567
Uzbekistan,7.15796897,7.15796897,7.23648308,7.275740709,7.314997764,7.354254818999999,7.393511874,7.432768929,7.472026558,7.511283613,7.550540667999999,7.589562994,7.6285847470000006,7.667607072999999,7.706628825,7.745651152000001,7.736483539,7.727315353,7.718147741,7.708979554,7.699811942,7.673671562999999,7.6475317579999995,7.621391378999999,7.595251574,7.569111195,7.54297139
St. Vincent and the Grenadines,64.10256410000001,64.35897534,64.61538657,64.87179292,65.12820415,65.38461538,65.64102662,65.89743785,66.15384420000001,66.41025543,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,67.17948914,67.69230671,68.20512918,68.71794676,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923
Venezuela,58.98305085,58.65710561,58.33116037,58.00521512,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.39753805,55.07148209,54.74542171,54.41936575,54.09330537,54.04614074,53.99898054,53.9518159,53.904655700000006,53.85749107,53.67110885,53.48472220000001,53.29833998,53.11195333,52.92557111,52.73918889
British Virgin Islands,24.73333359,24.73333359,24.66666698,24.66666698,24.60000038,24.60000038,24.60000038,24.53333378,24.53333378,24.46666718,24.46666718,24.46666718,24.46666718,24.40000057,24.40000057,24.40000057,24.40000057,24.33333397,24.33333397,24.26666737,24.26666737,24.26666737,24.20000076,24.20000076,24.13333257,24.13333257,24.13333257
Virgin Islands (U.S.),67.37142835,66.48571559,65.59999738,64.71428462,63.82857186,62.91428702,62.02856881,61.14285605,60.25714329,59.37143053,58.48571232,57.48571668,56.48571559,55.51428659,54.5142855,53.51428441,53.200002399999995,52.85714286,52.5428554,52.20000131,51.88571385,51.57142639,51.25714438,50.91428484,50.59999738,50.28571538,49.97142792
Vietnam,28.7658607,29.492151500000002,30.21843929,30.94473008,31.67101788,32.39730867,33.12359947,33.84988726,34.57617806,35.30246585,37.70012216,38.56440258,39.50088553,40.4328055,41.30357661,42.17434773,42.8522598,43.53017187,44.20808079,44.88599286,45.56390492,45.97994001,46.3959751,46.81201019,47.22804528,47.64408037,48.06011546
Vanuatu,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997
World,31.62450862,31.56881533,31.62046722,31.56550897,31.51249559,31.45734387,31.40158623,31.32902206,31.27943768,31.22196499,31.17069019,31.13581978,31.10120443,31.06608993,31.03136289,30.99623804,30.97123082,30.94502979,30.92260522,30.89674808,30.86996409,30.84438914,30.81984683,30.79467396,30.76956804,30.74426441,30.71642094
Samoa,45.93639576,47.38516117,48.83392118,50.28268659,51.73144661,53.18021201,54.62897742,56.07773744,57.52650285,58.97526286,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809
South Africa,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524
Zambia,71.0259756,70.80186502,70.5777597,70.35364912,70.1295438,69.90543322,69.68132264,69.45721732,69.23310674,69.00900142,68.78489084,68.56078026,68.33667494,68.11256436,67.88845904,67.66434846,67.44023788,67.21613256,66.99202198,66.76791666,66.54380608,66.3196955,66.09559018,65.8714796,65.64737428,65.42326369999999,65.19915312
Zimbabwe,57.29352462,56.44823575,55.60294688,54.75765801,53.91236914,53.06708026,52.22179139,51.37650252,50.53121365,49.68592478,48.84063591,47.99534703,47.15005816,46.30476929,45.45948042,44.61419155,43.76890268,42.9236138,42.07832493,41.23303606,40.38774719,39.58019803,38.772651399999994,37.96510225,37.15755562,36.35000646,35.54245731
